"","Array","Species","ID","Location","Order","Trial","Session"
"10794","DT","Mouse Lemur","DK","5",2,3,1
"10795","DT","Mouse Lemur","DK","6",3,3,1
"10796","DT","Mouse Lemur","DK","1",4,3,1
"10797","DT","Mouse Lemur","DK","2",5,3,1
"10798","DT","Mouse Lemur","DK","4",6,3,1
"10799","DT","Mouse Lemur","DK","3",7,3,1
"10800","DT","Mouse Lemur","DK","1003",8,3,1
"10801","DT","Mouse Lemur","DK","1",1,4,1
"10802","DT","Mouse Lemur","DK","2",2,4,1
"10803","DT","Mouse Lemur","DK","1",3,4,1
"10804","DT","Mouse Lemur","DK","6",4,4,1
"10805","DT","Mouse Lemur","DK","5",5,4,1
"10806","DT","Mouse Lemur","DK","4",6,4,1
"10807","DT","Mouse Lemur","DK","3",7,4,1
"10808","DT","Mouse Lemur","DK","1004",8,4,1
"10809","DT","Mouse Lemur","DK","2",1,5,1
"10810","DT","Mouse Lemur","DK","1",2,5,1
"10811","DT","Mouse Lemur","DK","4",3,5,1
"10812","DT","Mouse Lemur","DK","3",4,5,1
"10813","DT","Mouse Lemur","DK","4",5,5,1
"10814","DT","Mouse Lemur","DK","5",6,5,1
"10815","DT","Mouse Lemur","DK","1",7,5,1
"10816","DT","Mouse Lemur","DK","2",8,5,1
"10817","DT","Mouse Lemur","DK","4",9,5,1
"10818","DT","Mouse Lemur","DK","5",10,5,1
"10819","DT","Mouse Lemur","DK","3",11,5,1
"10820","DT","Mouse Lemur","DK","4",12,5,1
"10821","DT","Mouse Lemur","DK","1",13,5,1
"10822","DT","Mouse Lemur","DK","2",14,5,1
"10823","DT","Mouse Lemur","DK","6",15,5,1
"10824","DT","Mouse Lemur","DK","1005",16,5,1
"10825","DT","Mouse Lemur","DK","3",1,6,1
"10826","DT","Mouse Lemur","DK","4",2,6,1
"10827","DT","Mouse Lemur","DK","2",3,6,1
"10828","DT","Mouse Lemur","DK","1",4,6,1
"10829","DT","Mouse Lemur","DK","6",5,6,1
"10830","DT","Mouse Lemur","DK","5",6,6,1
"10831","DT","Mouse Lemur","DK","1006",7,6,1
"10832","DT","Mouse Lemur","DK","3",1,7,2
"10833","DT","Mouse Lemur","DK","5",2,7,2
"10834","DT","Mouse Lemur","DK","4",3,7,2
"10835","DT","Mouse Lemur","DK","1",4,7,2
"10836","DT","Mouse Lemur","DK","2",5,7,2
"10837","DT","Mouse Lemur","DK","1",6,7,2
"10838","DT","Mouse Lemur","DK","6",7,7,2
"10839","DT","Mouse Lemur","DK","1007",8,7,2
"10840","DT","Mouse Lemur","DK","1",1,8,2
"10841","DT","Mouse Lemur","DK","2",2,8,2
"10842","DT","Mouse Lemur","DK","1",3,8,2
"10843","DT","Mouse Lemur","DK","4",4,8,2
"10844","DT","Mouse Lemur","DK","3",5,8,2
"10845","DT","Mouse Lemur","DK","5",6,8,2
"10846","DT","Mouse Lemur","DK","6",7,8,2
"10847","DT","Mouse Lemur","DK","1008",8,8,2
"10848","DT","Mouse Lemur","DK","2",1,9,2
"10849","DT","Mouse Lemur","DK","1",2,9,2
"10850","DT","Mouse Lemur","DK","6",3,9,2
"10851","DT","Mouse Lemur","DK","5",4,9,2
"10852","DT","Mouse Lemur","DK","3",5,9,2
"10853","DT","Mouse Lemur","DK","2",6,9,2
"10854","DT","Mouse Lemur","DK","1",7,9,2
"10855","DT","Mouse Lemur","DK","6",8,9,2
"10856","DT","Mouse Lemur","DK","5",9,9,2
"10857","DT","Mouse Lemur","DK","4",10,9,2
"10858","DT","Mouse Lemur","DK","1009",11,9,2
"10859","DT","Mouse Lemur","DK","4",1,10,2
"10860","DT","Mouse Lemur","DK","5",2,10,2
"10861","DT","Mouse Lemur","DK","1",3,10,2
"10862","DT","Mouse Lemur","DK","2",4,10,2
"10863","DT","Mouse Lemur","DK","6",5,10,2
"10864","DT","Mouse Lemur","DK","3",6,10,2
"10865","DT","Mouse Lemur","DK","1010",7,10,2
"10866","DT","Mouse Lemur","DK","2",1,11,3
"10867","DT","Mouse Lemur","DK","1",2,11,3
"10868","DT","Mouse Lemur","DK","6",3,11,3
"10869","DT","Mouse Lemur","DK","5",4,11,3
"10870","DT","Mouse Lemur","DK","4",5,11,3
"10871","DT","Mouse Lemur","DK","3",6,11,3
"10872","DT","Mouse Lemur","DK","1011",7,11,3
"10873","DT","Mouse Lemur","DK","4",1,12,3
"10874","DT","Mouse Lemur","DK","5",2,12,3
"10875","DT","Mouse Lemur","DK","6",3,12,3
"10876","DT","Mouse Lemur","DK","3",4,12,3
"10877","DT","Mouse Lemur","DK","2",5,12,3
"10878","DT","Mouse Lemur","DK","1",6,12,3
"10879","DT","Mouse Lemur","DK","2",7,12,3
"10880","DT","Mouse Lemur","DK","1012",8,12,3
"10881","DT","Mouse Lemur","DK","2",1,13,3
"10882","DT","Mouse Lemur","DK","1",2,13,3
"10883","DT","Mouse Lemur","DK","6",3,13,3
"10884","DT","Mouse Lemur","DK","5",4,13,3
"10885","DT","Mouse Lemur","DK","4",5,13,3
"10886","DT","Mouse Lemur","DK","2",6,13,3
"10887","DT","Mouse Lemur","DK","1",7,13,3
"10888","DT","Mouse Lemur","DK","6",8,13,3
"10889","DT","Mouse Lemur","DK","5",9,13,3
"10890","DT","Mouse Lemur","DK","3",10,13,3
"10891","DT","Mouse Lemur","DK","1013",11,13,3
"10892","DT","Mouse Lemur","DK","2",1,14,3
"10893","DT","Mouse Lemur","DK","1",2,14,3
"10894","DT","Mouse Lemur","DK","6",3,14,3
"10895","DT","Mouse Lemur","DK","2",4,14,3
"10896","DT","Mouse Lemur","DK","3",5,14,3
"10897","DT","Mouse Lemur","DK","5",6,14,3
"10898","DT","Mouse Lemur","DK","4",7,14,3
"10899","DT","Mouse Lemur","DK","1014",8,14,3
"10900","DT","Mouse Lemur","DK","4",1,15,3
"10901","DT","Mouse Lemur","DK","1",2,15,3
"10902","DT","Mouse Lemur","DK","2",3,15,3
"10903","DT","Mouse Lemur","DK","6",4,15,3
"10904","DT","Mouse Lemur","DK","5",5,15,3
"10905","DT","Mouse Lemur","DK","6",6,15,3
"10906","DT","Mouse Lemur","DK","1",7,15,3
"10907","DT","Mouse Lemur","DK","2",8,15,3
"10908","DT","Mouse Lemur","DK","3",9,15,3
"10909","DT","Mouse Lemur","DK","1015",10,15,3
"10910","DT","Mouse Lemur","DK","2",1,16,3
"10911","DT","Mouse Lemur","DK","1",2,16,3
"10912","DT","Mouse Lemur","DK","4",3,16,3
"10913","DT","Mouse Lemur","DK","5",4,16,3
"10914","DT","Mouse Lemur","DK","4",5,16,3
"10915","DT","Mouse Lemur","DK","2",6,16,3
"10916","DT","Mouse Lemur","DK","6",7,16,3
"10917","DT","Mouse Lemur","DK","3",8,16,3
"10918","DT","Mouse Lemur","DK","1016",9,16,3
"10919","DT","Mouse Lemur","LB","3",1,1,1
"10920","DT","Mouse Lemur","LB","5",2,1,1
"10921","DT","Mouse Lemur","LB","4",3,1,1
"10922","DT","Mouse Lemur","LB","5",4,1,1
"10923","DT","Mouse Lemur","LB","3",5,1,1
"10924","DT","Mouse Lemur","LB","5",6,1,1
"10925","DT","Mouse Lemur","LB","3",7,1,1
"10926","DT","Mouse Lemur","LB","6",8,1,1
"10927","DT","Mouse Lemur","LB","1",9,1,1
"10928","DT","Mouse Lemur","LB","6",10,1,1
"10929","DT","Mouse Lemur","LB","1",11,1,1
"10930","DT","Mouse Lemur","LB","2",12,1,1
"10931","DT","Mouse Lemur","LB","1001",13,1,1
"10932","DT","Mouse Lemur","LB","6",1,2,1
"10933","DT","Mouse Lemur","LB","1",2,2,1
"10934","DT","Mouse Lemur","LB","2",3,2,1
"10935","DT","Mouse Lemur","LB","1",4,2,1
"10936","DT","Mouse Lemur","LB","2",5,2,1
"10937","DT","Mouse Lemur","LB","1",6,2,1
"10938","DT","Mouse Lemur","LB","2",7,2,1
"10939","DT","Mouse Lemur","LB","1",8,2,1
"10940","DT","Mouse Lemur","LB","2",9,2,1
"10941","DT","Mouse Lemur","LB","1",10,2,1
"10942","DT","Mouse Lemur","LB","6",11,2,1
"10943","DT","Mouse Lemur","LB","5",12,2,1
"10944","DT","Mouse Lemur","LB","4",13,2,1
"10945","DT","Mouse Lemur","LB","1",14,2,1
"10946","DT","Mouse Lemur","LB","2",15,2,1
"10947","DT","Mouse Lemur","LB","1",16,2,1
"10948","DT","Mouse Lemur","LB","6",17,2,1
"10949","DT","Mouse Lemur","LB","5",18,2,1
"10950","DT","Mouse Lemur","LB","4",19,2,1
"10951","DT","Mouse Lemur","LB","3",20,2,1
"10952","DT","Mouse Lemur","LB","1002",21,2,1
"10953","DT","Mouse Lemur","LB","4",1,3,1
"10954","DT","Mouse Lemur","LB","5",2,3,1
"10955","DT","Mouse Lemur","LB","4",3,3,1
"10956","DT","Mouse Lemur","LB","1",4,3,1
"10957","DT","Mouse Lemur","LB","2",5,3,1
"10958","DT","Mouse Lemur","LB","1",6,3,1
"10959","DT","Mouse Lemur","LB","6",7,3,1
"10960","DT","Mouse Lemur","LB","1",8,3,1
"10961","DT","Mouse Lemur","LB","2",9,3,1
"10962","DT","Mouse Lemur","LB","4",10,3,1
"10963","DT","Mouse Lemur","LB","3",11,3,1
"10964","DT","Mouse Lemur","LB","1003",12,3,1
"10965","DT","Mouse Lemur","LB","3",1,4,1
"10966","DT","Mouse Lemur","LB","4",2,4,1
"10967","DT","Mouse Lemur","LB","5",3,4,1
"10968","DT","Mouse Lemur","LB","1",4,4,1
"10969","DT","Mouse Lemur","LB","2",5,4,1
"10970","DT","Mouse Lemur","LB","1",6,4,1
"10971","DT","Mouse Lemur","LB","4",7,4,1
"10972","DT","Mouse Lemur","LB","5",8,4,1
"10973","DT","Mouse Lemur","LB","3",9,4,1
"10974","DT","Mouse Lemur","LB","4",10,4,1
"10975","DT","Mouse Lemur","LB","5",11,4,1
"10976","DT","Mouse Lemur","LB","6",12,4,1
"10977","DT","Mouse Lemur","LB","1004",13,4,1
"10978","DT","Mouse Lemur","LB","5",1,5,1
"10979","DT","Mouse Lemur","LB","4",2,5,1
"10980","DT","Mouse Lemur","LB","5",3,5,1
"10981","DT","Mouse Lemur","LB","6",4,5,1
"10982","DT","Mouse Lemur","LB","1",5,5,1
"10983","DT","Mouse Lemur","LB","2",6,5,1
"10984","DT","Mouse Lemur","LB","1",7,5,1
"10985","DT","Mouse Lemur","LB","6",8,5,1
"10986","DT","Mouse Lemur","LB","5",9,5,1
"10987","DT","Mouse Lemur","LB","4",10,5,1
"10988","DT","Mouse Lemur","LB","1",11,5,1
"10989","DT","Mouse Lemur","LB","2",12,5,1
"10990","DT","Mouse Lemur","LB","1",13,5,1
"10991","DT","Mouse Lemur","LB","6",14,5,1
"10992","DT","Mouse Lemur","LB","1",15,5,1
"10993","DT","Mouse Lemur","LB","2",16,5,1
"10994","DT","Mouse Lemur","LB","4",17,5,1
"10995","DT","Mouse Lemur","LB","1",18,5,1
"10996","DT","Mouse Lemur","LB","2",19,5,1
"10997","DT","Mouse Lemur","LB","1",20,5,1
"10998","DT","Mouse Lemur","LB","6",21,5,1
"10999","DT","Mouse Lemur","LB","5",22,5,1
"11000","DT","Mouse Lemur","LB","4",23,5,1
"11001","DT","Mouse Lemur","LB","3",24,5,1
"11002","DT","Mouse Lemur","LB","1005",25,5,1
"11003","DT","Mouse Lemur","LB","2",1,6,2
"11004","DT","Mouse Lemur","LB","1",2,6,2
"11005","DT","Mouse Lemur","LB","6",3,6,2
"11006","DT","Mouse Lemur","LB","1",4,6,2
"11007","DT","Mouse Lemur","LB","2",5,6,2
"11008","DT","Mouse Lemur","LB","3",6,6,2
"11009","DT","Mouse Lemur","LB","4",7,6,2
"11010","DT","Mouse Lemur","LB","5",8,6,2
"11011","DT","Mouse Lemur","LB","1006",9,6,2
"11012","DT","Mouse Lemur","LB","1",1,7,2
"11013","DT","Mouse Lemur","LB","2",2,7,2
"11014","DT","Mouse Lemur","LB","1",3,7,2
"11015","DT","Mouse Lemur","LB","6",4,7,2
"11016","DT","Mouse Lemur","LB","1",5,7,2
"11017","DT","Mouse Lemur","LB","2",6,7,2
"11018","DT","Mouse Lemur","LB","4",7,7,2
"11019","DT","Mouse Lemur","LB","5",8,7,2
"11020","DT","Mouse Lemur","LB","4",9,7,2
"11021","DT","Mouse Lemur","LB","5",10,7,2
"11022","DT","Mouse Lemur","LB","6",11,7,2
"11023","DT","Mouse Lemur","LB","2",12,7,2
"11024","DT","Mouse Lemur","LB","1",13,7,2
"11025","DT","Mouse Lemur","LB","4",14,7,2
"11026","DT","Mouse Lemur","LB","1",15,7,2
"11027","DT","Mouse Lemur","LB","2",16,7,2
"11028","DT","Mouse Lemur","LB","3",17,7,2
"11029","DT","Mouse Lemur","LB","1007",18,7,2
"11030","DT","Mouse Lemur","LB","6",1,8,2
"11031","DT","Mouse Lemur","LB","1",2,8,2
"11032","DT","Mouse Lemur","LB","2",3,8,2
"11033","DT","Mouse Lemur","LB","1",4,8,2
"11034","DT","Mouse Lemur","LB","5",5,8,2
"11035","DT","Mouse Lemur","LB","6",6,8,2
"11036","DT","Mouse Lemur","LB","5",7,8,2
"11037","DT","Mouse Lemur","LB","4",8,8,2
"11038","DT","Mouse Lemur","LB","1",9,8,2
"11039","DT","Mouse Lemur","LB","2",10,8,2
"11040","DT","Mouse Lemur","LB","1",11,8,2
"11041","DT","Mouse Lemur","LB","6",12,8,2
"11042","DT","Mouse Lemur","LB","5",13,8,2
"11043","DT","Mouse Lemur","LB","6",14,8,2
"11044","DT","Mouse Lemur","LB","5",15,8,2
"11045","DT","Mouse Lemur","LB","4",16,8,2
"11046","DT","Mouse Lemur","LB","1",17,8,2
"11047","DT","Mouse Lemur","LB","6",18,8,2
"11048","DT","Mouse Lemur","LB","4",19,8,2
"11049","DT","Mouse Lemur","LB","6",20,8,2
"11050","DT","Mouse Lemur","LB","5",21,8,2
"11051","DT","Mouse Lemur","LB","6",22,8,2
"11052","DT","Mouse Lemur","LB","4",23,8,2
"11053","DT","Mouse Lemur","LB","1",24,8,2
"11054","DT","Mouse Lemur","LB","6",25,8,2
"11055","DT","Mouse Lemur","LB","5",26,8,2
"11056","DT","Mouse Lemur","LB","4",27,8,2
"11057","DT","Mouse Lemur","LB","3",28,8,2
"11058","DT","Mouse Lemur","LB","1008",29,8,2
"11059","DT","Mouse Lemur","LB","6",1,9,2
"11060","DT","Mouse Lemur","LB","1",2,9,2
"11061","DT","Mouse Lemur","LB","2",3,9,2
"11062","DT","Mouse Lemur","LB","4",4,9,2
"11063","DT","Mouse Lemur","LB","5",5,9,2
"11064","DT","Mouse Lemur","LB","6",6,9,2
"11065","DT","Mouse Lemur","LB","1",7,9,2
"11066","DT","Mouse Lemur","LB","2",8,9,2
"11067","DT","Mouse Lemur","LB","1",9,9,2
"11068","DT","Mouse Lemur","LB","6",10,9,2
"11069","DT","Mouse Lemur","LB","5",11,9,2
"11070","DT","Mouse Lemur","LB","4",12,9,2
"11071","DT","Mouse Lemur","LB","1",13,9,2
"11072","DT","Mouse Lemur","LB","2",14,9,2
"11073","DT","Mouse Lemur","LB","6",15,9,2
"11074","DT","Mouse Lemur","LB","1",16,9,2
"11075","DT","Mouse Lemur","LB","2",17,9,2
"11076","DT","Mouse Lemur","LB","4",18,9,2
"11077","DT","Mouse Lemur","LB","2",19,9,2
"11078","DT","Mouse Lemur","LB","6",20,9,2
"11079","DT","Mouse Lemur","LB","5",21,9,2
"11080","DT","Mouse Lemur","LB","4",22,9,2
"11081","DT","Mouse Lemur","LB","6",23,9,2
"11082","DT","Mouse Lemur","LB","5",24,9,2
"11083","DT","Mouse Lemur","LB","1",25,9,2
"11084","DT","Mouse Lemur","LB","2",26,9,2
"11085","DT","Mouse Lemur","LB","1",27,9,2
"11086","DT","Mouse Lemur","LB","5",28,9,2
"11087","DT","Mouse Lemur","LB","4",29,9,2
"11088","DT","Mouse Lemur","LB","6",30,9,2
"11089","DT","Mouse Lemur","LB","5",31,9,2
"11090","DT","Mouse Lemur","LB","3",32,9,2
"11091","DT","Mouse Lemur","LB","1009",33,9,2
"11092","DT","Mouse Lemur","LB","6",1,10,2
"11093","DT","Mouse Lemur","LB","1",2,10,2
"11094","DT","Mouse Lemur","LB","2",3,10,2
"11095","DT","Mouse Lemur","LB","4",4,10,2
"11096","DT","Mouse Lemur","LB","5",5,10,2
"11097","DT","Mouse Lemur","LB","6",6,10,2
"11098","DT","Mouse Lemur","LB","1",7,10,2
"11099","DT","Mouse Lemur","LB","2",8,10,2
"11100","DT","Mouse Lemur","LB","4",9,10,2
"11101","DT","Mouse Lemur","LB","3",10,10,2
"11102","DT","Mouse Lemur","LB","1010",11,10,2
"11103","DT","Mouse Lemur","LB","1",1,11,2
"11104","DT","Mouse Lemur","LB","2",2,11,2
"11105","DT","Mouse Lemur","LB","3",3,11,2
"11106","DT","Mouse Lemur","LB","2",4,11,2
"11107","DT","Mouse Lemur","LB","1",5,11,2
"11108","DT","Mouse Lemur","LB","6",6,11,2
"11109","DT","Mouse Lemur","LB","2",7,11,2
"11110","DT","Mouse Lemur","LB","3",8,11,2
"11111","DT","Mouse Lemur","LB","2",9,11,2
"11112","DT","Mouse Lemur","LB","1",10,11,2
"11113","DT","Mouse Lemur","LB","5",11,11,2
"11114","DT","Mouse Lemur","LB","4",12,11,2
"11115","DT","Mouse Lemur","LB","1011",13,11,2
"11116","DT","Mouse Lemur","LB","5",1,12,2
"11117","DT","Mouse Lemur","LB","6",2,12,2
"11118","DT","Mouse Lemur","LB","1",3,12,2
"11119","DT","Mouse Lemur","LB","2",4,12,2
"11120","DT","Mouse Lemur","LB","1",5,12,2
"11121","DT","Mouse Lemur","LB","5",6,12,2
"11122","DT","Mouse Lemur","LB","4",7,12,2
"11123","DT","Mouse Lemur","LB","5",8,12,2
"11124","DT","Mouse Lemur","LB","6",9,12,2
"11125","DT","Mouse Lemur","LB","1",10,12,2
"11126","DT","Mouse Lemur","LB","2",11,12,2
"11127","DT","Mouse Lemur","LB","4",12,12,2
"11128","DT","Mouse Lemur","LB","5",13,12,2
"11129","DT","Mouse Lemur","LB","1",14,12,2
"11130","DT","Mouse Lemur","LB","2",15,12,2
"11131","DT","Mouse Lemur","LB","1",16,12,2
"11132","DT","Mouse Lemur","LB","5",17,12,2
"11133","DT","Mouse Lemur","LB","6",18,12,2
"11134","DT","Mouse Lemur","LB","5",19,12,2
"11135","DT","Mouse Lemur","LB","6",20,12,2
"11136","DT","Mouse Lemur","LB","1",21,12,2
"11137","DT","Mouse Lemur","LB","4",22,12,2
"11138","DT","Mouse Lemur","LB","5",23,12,2
"11139","DT","Mouse Lemur","LB","3",24,12,2
"11140","DT","Mouse Lemur","LB","1012",25,12,2
"11141","DT","Mouse Lemur","LB","3",1,13,2
"11142","DT","Mouse Lemur","LB","5",2,13,2
"11143","DT","Mouse Lemur","LB","4",3,13,2
"11144","DT","Mouse Lemur","LB","1",4,13,2
"11145","DT","Mouse Lemur","LB","6",5,13,2
"11146","DT","Mouse Lemur","LB","5",6,13,2
"11147","DT","Mouse Lemur","LB","6",7,13,2
"11148","DT","Mouse Lemur","LB","1",8,13,2
"11149","DT","Mouse Lemur","LB","2",9,13,2
"11150","DT","Mouse Lemur","LB","1013",10,13,2
"11151","DT","Mouse Lemur","LB","1",1,14,2
"11152","DT","Mouse Lemur","LB","2",2,14,2
"11153","DT","Mouse Lemur","LB","6",3,14,2
"11154","DT","Mouse Lemur","LB","1",4,14,2
"11155","DT","Mouse Lemur","LB","2",5,14,2
"11156","DT","Mouse Lemur","LB","1",6,14,2
"11157","DT","Mouse Lemur","LB","4",7,14,2
"11158","DT","Mouse Lemur","LB","5",8,14,2
"11159","DT","Mouse Lemur","LB","6",9,14,2
"11160","DT","Mouse Lemur","LB","1",10,14,2
"11161","DT","Mouse Lemur","LB","2",11,14,2
"11162","DT","Mouse Lemur","LB","3",12,14,2
"11163","DT","Mouse Lemur","LB","1014",13,14,2
"11164","Pentagon","Vervet","CL","5",1,1,1
"11165","Pentagon","Vervet","CL","2",2,1,1
"11166","Pentagon","Vervet","CL","3",3,1,1
"11167","Pentagon","Vervet","CL","4",4,1,1
"11168","Pentagon","Vervet","CL","1001",5,1,1
"11169","Pentagon","Vervet","GR","5",1,1,1
"11170","Pentagon","Vervet","GR","4",2,1,1
"11171","Pentagon","Vervet","GR","3",3,1,1
"11172","Pentagon","Vervet","GR","2",4,1,1
"11173","Pentagon","Vervet","GR","1",5,1,1
"11174","Pentagon","Vervet","GR","1001",6,1,1
"11175","Pentagon","Vervet","JK","5",1,1,1
"11176","Pentagon","Vervet","JK","4",2,1,1
"11177","Pentagon","Vervet","JK","3",3,1,1
"11178","Pentagon","Vervet","JK","2",4,1,1
"11179","Pentagon","Vervet","JK","1",5,1,1
"11180","Pentagon","Vervet","JK","1001",6,1,1
"11181","Pentagon","Vervet","JK","5",1,2,1
"11182","Pentagon","Vervet","JK","4",2,2,1
"11183","Pentagon","Vervet","JK","3",3,2,1
"11184","Pentagon","Vervet","JK","2",4,2,1
"11185","Pentagon","Vervet","JK","1",5,2,1
"11186","Pentagon","Vervet","JK","1002",6,2,1
"11187","Pentagon","Vervet","JK","5",1,3,1
"11188","Pentagon","Vervet","JK","4",2,3,1
"11189","Pentagon","Vervet","JK","3",3,3,1
"11190","Pentagon","Vervet","JK","2",4,3,1
"11191","Pentagon","Vervet","JK","1",5,3,1
"11192","Pentagon","Vervet","JK","1003",6,3,1
"11193","Pentagon","Vervet","JK","5",1,4,1
"11194","Pentagon","Vervet","JK","4",2,4,1
"11195","Pentagon","Vervet","JK","3",3,4,1
"11196","Pentagon","Vervet","JK","2",4,4,1
"11197","Pentagon","Vervet","JK","1",5,4,1
"11198","Pentagon","Vervet","JK","1004",6,4,1
"11199","Pentagon","Vervet","JK","3",1,5,2
"11200","Pentagon","Vervet","JK","2",2,5,2
"11201","Pentagon","Vervet","JK","1",3,5,2
"11202","Pentagon","Vervet","JK","5",4,5,2
"11203","Pentagon","Vervet","JK","4",5,5,2
"11204","Pentagon","Vervet","JK","1005",6,5,2
"11205","Pentagon","Vervet","JK","3",1,6,2
"11206","Pentagon","Vervet","JK","2",2,6,2
"11207","Pentagon","Vervet","JK","1",3,6,2
"11208","Pentagon","Vervet","JK","5",4,6,2
"11209","Pentagon","Vervet","JK","4",5,6,2
"11210","Pentagon","Vervet","JK","1006",6,6,2
"11211","Pentagon","Vervet","JK","3",1,7,2
"11212","Pentagon","Vervet","JK","4",2,7,2
"11213","Pentagon","Vervet","JK","5",3,7,2
"11214","Pentagon","Vervet","JK","1",4,7,2
"11215","Pentagon","Vervet","JK","2",5,7,2
"11216","Pentagon","Vervet","JK","1007",6,7,2
"11217","Pentagon","Vervet","JK","3",1,8,2
"11218","Pentagon","Vervet","JK","2",2,8,2
"11219","Pentagon","Vervet","JK","1",3,8,2
"11220","Pentagon","Vervet","JK","5",4,8,2
"11221","Pentagon","Vervet","JK","4",5,8,2
"11222","Pentagon","Vervet","JK","1008",6,8,2
"11223","Pentagon","Vervet","JK","3",1,9,2
"11224","Pentagon","Vervet","JK","2",2,9,2
"11225","Pentagon","Vervet","JK","1",3,9,2
"11226","Pentagon","Vervet","JK","5",4,9,2
"11227","Pentagon","Vervet","JK","4",5,9,2
"11228","Pentagon","Vervet","JK","1009",6,9,2
"11229","Pentagon","Vervet","JK","3",1,10,2
"11230","Pentagon","Vervet","JK","2",2,10,2
"11231","Pentagon","Vervet","JK","1",3,10,2
"11232","Pentagon","Vervet","JK","5",4,10,2
"11233","Pentagon","Vervet","JK","4",5,10,2
"11234","Pentagon","Vervet","JK","1010",6,10,2
"11235","Pentagon","Vervet","JK","5",1,11,2
"11236","Pentagon","Vervet","JK","1",2,11,2
"11237","Pentagon","Vervet","JK","2",3,11,2
"11238","Pentagon","Vervet","JK","3",4,11,2
"11239","Pentagon","Vervet","JK","4",5,11,2
"11240","Pentagon","Vervet","JK","1011",6,11,2
"11241","Pentagon","Vervet","JK","3",1,12,2
"11242","Pentagon","Vervet","JK","2",2,12,2
"11243","Pentagon","Vervet","JK","1",3,12,2
"11244","Pentagon","Vervet","JK","5",4,12,2
"11245","Pentagon","Vervet","JK","4",5,12,2
"11246","Pentagon","Vervet","JK","1012",6,12,2
"11247","Pentagon","Vervet","JK","5",1,13,2
"11248","Pentagon","Vervet","JK","1",2,13,2
"11249","Pentagon","Vervet","JK","2",3,13,2
"11250","Pentagon","Vervet","JK","3",4,13,2
"11251","Pentagon","Vervet","JK","4",5,13,2
"11252","Pentagon","Vervet","JK","1013",6,13,2
"11253","Pentagon","Vervet","JK","1",1,14,3
"11254","Pentagon","Vervet","JK","2",2,14,3
"11255","Pentagon","Vervet","JK","3",3,14,3
"11256","Pentagon","Vervet","JK","4",4,14,3
"11257","Pentagon","Vervet","JK","5",5,14,3
"11258","Pentagon","Vervet","JK","1014",6,14,3
"11259","Pentagon","Vervet","JK","5",1,15,3
"11260","Pentagon","Vervet","JK","4",2,15,3
"11261","Pentagon","Vervet","JK","3",3,15,3
"11262","Pentagon","Vervet","JK","2",4,15,3
"11263","Pentagon","Vervet","JK","1",5,15,3
"11264","Pentagon","Vervet","JK","1015",6,15,3
"11265","Pentagon","Vervet","JK","5",1,16,3
"11266","Pentagon","Vervet","JK","4",2,16,3
"11267","Pentagon","Vervet","JK","3",3,16,3
"11268","Pentagon","Vervet","JK","2",4,16,3
"11269","Pentagon","Vervet","JK","1",5,16,3
"11270","Pentagon","Vervet","JK","1016",6,16,3
"11271","Pentagon","Vervet","JK","5",1,17,3
"11272","Pentagon","Vervet","JK","4",2,17,3
"11273","Pentagon","Vervet","JK","3",3,17,3
"11274","Pentagon","Vervet","JK","2",4,17,3
"11275","Pentagon","Vervet","JK","1",5,17,3
"11276","Pentagon","Vervet","JK","1017",6,17,3
"11277","Pentagon","Vervet","JK","5",1,18,3
"11278","Pentagon","Vervet","JK","4",2,18,3
"11279","Pentagon","Vervet","JK","3",3,18,3
"11280","Pentagon","Vervet","JK","2",4,18,3
"11281","Pentagon","Vervet","JK","1",5,18,3
"11282","Pentagon","Vervet","JK","1018",6,18,3
"11283","Pentagon","Vervet","JK","2",1,19,4
"11284","Pentagon","Vervet","JK","3",2,19,4
"11285","Pentagon","Vervet","JK","1",3,19,4
"11286","Pentagon","Vervet","JK","5",4,19,4
"11287","Pentagon","Vervet","JK","4",5,19,4
"11288","Pentagon","Vervet","JK","1019",6,19,4
"11289","Pentagon","Vervet","JK","4",1,20,4
"11290","Pentagon","Vervet","JK","5",2,20,4
"11291","Pentagon","Vervet","JK","1",3,20,4
"11292","Pentagon","Vervet","JK","2",4,20,4
"11293","Pentagon","Vervet","JK","3",5,20,4
"11294","Pentagon","Vervet","JK","1020",6,20,4
"11295","Pentagon","Vervet","JK","5",1,21,5
"11296","Pentagon","Vervet","JK","1",2,21,5
"11297","Pentagon","Vervet","JK","2",3,21,5
"11298","Pentagon","Vervet","JK","3",4,21,5
"11299","Pentagon","Vervet","JK","4",5,21,5
"11300","Pentagon","Vervet","JK","1021",6,21,5
"11301","Pentagon","Vervet","JK","5",1,22,5
"11302","Pentagon","Vervet","JK","4",2,22,5
"11303","Pentagon","Vervet","JK","3",3,22,5
"11304","Pentagon","Vervet","JK","2",4,22,5
"11305","Pentagon","Vervet","JK","1",5,22,5
"11306","Pentagon","Vervet","JK","1022",6,22,5
"11307","Pentagon","Vervet","JK","5",1,23,5
"11308","Pentagon","Vervet","JK","4",2,23,5
"11309","Pentagon","Vervet","JK","3",3,23,5
"11310","Pentagon","Vervet","JK","2",4,23,5
"11311","Pentagon","Vervet","JK","1",5,23,5
"11312","Pentagon","Vervet","JK","1023",6,23,5
"11313","Pentagon","Vervet","JK","4",1,24,5
"11314","Pentagon","Vervet","JK","3",2,24,5
